id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,police_station,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,priority_binary,resolution_minutes,hour,day_of_week,month,is_weekend,is_peak,event_cause_grouped,cause_peak_interaction,corridor_grouped,veh_type_clean,description_clean,geo_bin,geo_density,corridor_incident_count,corridor_closure_rate,corridor_high_priority_rate,hotspot_cluster
FKID001342,unplanned,13.0201837,77.5842153,0.0,0.0,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,others,0,2024-03-14 18:26:45.492000+00:00,,closed,yes,2024-03-15 00:30:13.906815+00:00,,"incoming side Opposite HMT bhavan, [PERSON] Vehicle Two tyre blast, no problem to traffic moment..",,,Bellary Road 1,High,,,,2024-03-14 18:29:23.630872+00:00,,1,FKUSR00514,FKUSR00001,,,R.T. Nagar,FKKG000503,,,,,,,,,,,1,,18,3,3,0,1,others,others_1,Bellary Road 1,unknown,"incoming side opposite hmt bhavan, [person] vehicle two tyre blast, no problem to traffic moment..",13.02_77.584,13,610,0.054098360655737705,1.0,0
FKID001343,unplanned,13.0204421,77.5842988,0.0,0.0,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,others,0,2024-03-14 18:50:20.724000+00:00,,closed,yes,2024-03-15 00:30:34.619548+00:00,,tyre blast,,,Bellary Road 1,High,,,,2024-03-14 18:51:06.711724+00:00,,1,FKUSR00752,FKUSR00001,,,R.T. Nagar,FKKG000736,,,,,,,,,,,1,,18,3,3,0,1,others,others_1,Bellary Road 1,unknown,tyre blast,13.02_77.584,13,610,0.054098360655737705,1.0,0
FKID001344,unplanned,13.0136092,77.6618043,0.0,0.0,"Sree Anjaneya Temple Road, Keerthi Royal, Oble Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,others,0,2024-03-14 19:08:18.702000+00:00,,closed,yes,2024-03-15 00:30:51.198350+00:00,,metro work is still in process technical problem,,,ORR North 1,High,,,,2024-03-14 19:09:50.175742+00:00,,1,FKUSR00753,FKUSR00001,,,Banaswadi,FKKG000737,,,,,,,,,,,1,,19,3,3,0,1,others,others_1,ORR North 1,unknown,metro work is still in process technical problem,13.014_77.662,2,275,0.08,1.0,0
FKID001345,unplanned,13.0055562,77.6627612,0.0,0.0,"3rd Cross Road, Vedantha, Kamalamma Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,tree_fall,0,2024-03-14 19:06:29.466000+00:00,,closed,yes,2024-03-15 00:32:08.914700+00:00,,,,,ORR North 1,High,,,,2024-03-14 19:07:38.546102+00:00,,1,FKUSR00754,FKUSR00001,,,Banaswadi,FKKG000738,,,,,,,,,,,1,,19,3,3,0,1,tree_fall,tree_fall_1,ORR North 1,unknown,none,13.006_77.663,2,275,0.08,1.0,0
FKID001346,unplanned,12.9592367,77.5557324,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,others,0,2024-02-16 07:30:35.990000+00:00,,closed,no,2024-02-16 07:34:24.779614+00:00,,cleared by putting mud on road,,,Mysore Road,High,,,,2024-02-16 07:34:08.779998+00:00,,1,FKUSR00755,FKUSR00755,,,Chamarajpet,FKKG000739,,,,FKUSR00755,2024-02-16 07:34:24.779085+00:00,,,,,,1,3.8131514166666665,7,4,2,0,0,others,others_0,Mysore Road,unknown,cleared by putting mud on road,12.959_77.556,11,743,0.11036339165545088,0.9973082099596231,0
FKID001347,unplanned,13.0444272,77.5830021,0.0,0.0,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,congestion,0,2024-02-16 04:53:54.302000+00:00,,closed,no,2024-02-16 07:35:48.211854+00:00,,KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,,,ORR North 2,High,,,,2024-02-16 04:56:50.754574+00:00,,1,FKUSR00026,FKUSR00026,,,Kodigehalli,FKKG000022,,,,,,,,,,,1,,4,4,2,0,0,congestion,congestion_0,ORR North 2,unknown,kride work at [location] to bhadrapp layout sir traffic slow moving sir,13.044_77.583,7,235,0.0425531914893617,1.0,0
FKID001348,unplanned,12.9140165,77.5660438,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",,others,0,2024-02-16 07:36:18.926000+00:00,,active,yes,2024-02-16 07:40:59.217498+00:00,,eicher vehicle palti palti,,,ORR West 1,High,,,,2024-02-16 07:38:53.355347+00:00,,1,FKUSR00751,FKUSR00001,,,K.S. Layout,FKKG000735,,,,,,,,,,,1,,7,4,2,0,0,others,others_0,ORR West 1,unknown,eicher vehicle palti palti,12.914_77.566,6,168,0.02976190476190476,1.0,0
FKID001349,unplanned,12.9140395,77.5660392,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",,accident,0,2024-02-16 07:22:56.644000+00:00,,closed,yes,2024-02-16 08:35:48.157849+00:00,,Eicher vehicle palti palti sir,,,ORR West 1,High,,,,2024-02-16 07:23:50.931605+00:00,,1,FKUSR00751,FKUSR00001,,,K.S. Layout,FKKG000735,,,,,,,,,,,1,,7,4,2,0,0,accident,accident_0,ORR West 1,unknown,eicher vehicle palti palti sir,12.914_77.566,6,168,0.02976190476190476,1.0,0
FKID001350,unplanned,12.9749576,77.5866338,0.0,0.0,"Nrupatunga Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,0,2024-02-16 06:05:16.166000+00:00,,closed,yes,2024-02-16 08:35:48.105652+00:00,,Private Bus off road at [LOCATION] road [LOCATION] circle towards Police corner,private_bus,FKN00GL0678,Non-corridor,Low,,,,2024-02-16 06:07:16.568462+00:00,,1,FKUSR00756,FKUSR00001,,,Halasuru Gate,FKKG000740,,,,,,,,,,,0,,6,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,private_bus,private bus off road at [location] road [location] circle towards police corner,12.975_77.587,6,3124,0.12099871959026888,0.0,0
FKID001351,unplanned,12.964071,77.5698422,0.0,0.0,"Sultan Road, Church Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,0,2024-02-16 09:13:45.192000+00:00,,closed,yes,2024-02-16 09:48:52.552921+00:00,,Outgoing,lcv,FKN00GL0679,Mysore Road,High,,,,2024-02-16 09:16:36.455254+00:00,,1,FKUSR00216,FKUSR00001,,,Chamarajpet,FKKG000208,,,,FKUSR00216,2024-02-16 09:48:52.552419+00:00,,,,,,1,35.12267365,9,4,2,0,1,vehicle_breakdown,vehicle_breakdown_1,Mysore Road,lcv,outgoing,12.964_77.57,14,743,0.11036339165545088,0.9973082099596231,0
FKID001352,unplanned,12.9594884,77.6537937,0.0,0.0,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",,vehicle_breakdown,0,2024-02-16 04:40:11.150000+00:00,,closed,yes,2024-02-16 07:35:48.200713+00:00,,vehicles breakdown,lcv,FKN00GL0680,Old Airport Road,High,,,,2024-02-16 04:41:12.713414+00:00,,1,FKUSR00309,FKUSR00001,,,Jeevanbheemanagar,FKKG000301,,,,,,,,,,,1,,4,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,Old Airport Road,lcv,vehicles breakdown,12.959_77.654,4,76,0.07894736842105263,1.0,0
FKID001353,unplanned,13.0036414,77.5838527,0.0,0.0,"Sankey Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,0,2024-02-16 06:15:17.609000+00:00,,closed,yes,2024-02-16 08:35:48.064113+00:00,,cauvery junction to stock 15 outgoing side near giriyasa showroom on vahical moved side no traffic problem sir,private_car,FKN00GL0681,Bellary Road 1,High,,,,2024-02-16 06:17:33.720694+00:00,,1,FKUSR00757,FKUSR00001,,,Sadashivanagar,FKKG000741,,,,,,,,,,,1,,6,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 1,private_car,cauvery junction to stock 15 outgoing side near giriyasa showroom on vahical moved side no traffic problem sir,13.004_77.584,12,610,0.054098360655737705,1.0,0
FKID001354,unplanned,13.0160648,77.5836069,0.0,0.0,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,0,2024-02-16 09:20:21.730000+00:00,,closed,yes,2024-02-16 11:35:48.025520+00:00,,strairng locked,bmtc_bus,FKN00GL0682,Bellary Road 1,High,,,,2024-02-16 09:21:08.933472+00:00,,1,FKUSR00758,FKUSR00001,,,Sadashivanagar,FKKG000742,,,,,,,,,,,1,,9,4,2,0,1,vehicle_breakdown,vehicle_breakdown_1,Bellary Road 1,bmtc_bus,strairng locked,13.016_77.584,11,610,0.054098360655737705,1.0,0
FKID001355,unplanned,12.9587673,77.5740072,0.0,0.0,"KR Main Road, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",,tree_fall,0,2024-03-14 20:01:29.314000+00:00,,closed,no,2024-03-14 20:57:58.818290+00:00,,tree fallen at near [LOCATION] sir,,,Non-corridor,Low,,,,2024-03-14 20:02:20.568572+00:00,,1,FKUSR00534,FKUSR00001,,,V.V.Puram (C.Pet),FKKG000523,,,,FKUSR00534,2024-03-14 20:57:58.817652+00:00,,,,,,0,56.49172753333333,20,3,3,0,0,tree_fall,tree_fall_0,Non-corridor,unknown,tree fallen at near [location] sir,12.959_77.574,2,3124,0.12099871959026888,0.0,0
FKID001356,planned,12.9695766,77.7004868,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,0,2024-03-14 19:52:05.755000+00:00,2024-03-14 20:00:46+00:00,closed,yes,2024-03-14 20:35:47.932513+00:00,,[PERSON] towards [LOCATION] and mahadevapura towards [PERSON] metro working in progress between traffic slowly moment,,,ORR East 2,High,,,,2024-03-14 20:01:48.128560+00:00,,1,FKUSR00113,FKUSR00001,,,HAL Old Airport,FKKG000107,,,,,,,,,,,1,,19,3,3,0,1,construction,construction_1,ORR East 2,unknown,[person] towards [location] and mahadevapura towards [person] metro working in progress between traffic slowly moment,12.97_77.7,6,187,0.016042780748663103,1.0,1
FKID001357,unplanned,13.0440346,77.7486856,13.0436861,77.7487138,"MBT Road, Salarpuria Sattva East Crest, Konadasapura, Bengaluru, Karnataka. Pin-560049 (India)","MBT Road, Salarpuria Sattva East Crest, Konadasapura, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,1,2024-03-14 21:05:38.844000+00:00,,closed,yes,2024-03-14 23:35:48.069893+00:00,,City towards Hoskote on budigere bridge,truck,FKN00GL0683,Non-corridor,Low,goods carried,tyre blast,2021.0,2024-03-14 21:09:50.881043+00:00,,1,FKUSR00110,FKUSR00001,,,K.R. Pura,FKKG000104,,,,,,,,,,,0,,21,3,3,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,truck,city towards hoskote on budigere bridge,13.044_77.749,1,3124,0.12099871959026888,0.0,50
FKID001358,unplanned,12.9878836,77.5156106,0.0,0.0,"Magadi Main Road, Doddaiah Garden, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",,road_conditions,0,2024-03-14 21:06:43.914000+00:00,,closed,yes,2024-03-15 00:31:25.953580+00:00,,bad road condition at kottigepalya bus stop obstruction to buses and passengers,,,Magadi Road,High,,,,2024-03-14 21:07:51.544400+00:00,,1,FKUSR00759,FKUSR00001,,,Kamakshipalya,FKKG000743,,,,,,,,,,,1,,21,3,3,0,0,road_conditions,road_conditions_0,Magadi Road,unknown,bad road condition at kottigepalya bus stop obstruction to buses and passengers,12.988_77.516,2,245,0.04081632653061224,1.0,0
FKID001359,unplanned,13.0128473,77.5545839,0.0,0.0,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,pot_holes,0,2024-03-14 19:21:32.823000+00:00,,closed,yes,2024-03-15 00:31:03.945941+00:00,,bad road condition traffic slow moment,,,West of Chord Road,High,,,,2024-03-14 19:22:28.464829+00:00,,1,FKUSR00316,FKUSR00001,,,Malleshwaram,FKKG000308,,,,,,,,,,,1,,19,3,3,0,1,pot_holes,pot_holes_1,West of Chord Road,unknown,bad road condition traffic slow moment,13.013_77.555,7,174,0.06321839080459771,1.0,0
FKID001360,unplanned,12.8911537,77.5982266,0.0,0.0,"Bannerghatta Main Road, Arekere Gate Junction, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",,pot_holes,0,2024-03-14 19:54:37.860000+00:00,,closed,yes,2024-03-15 00:31:14.085001+00:00,,pothole open between arkere and HSBC junction,,,Bannerghata Road,High,,,,2024-03-14 19:55:47.132485+00:00,,1,FKUSR00631,FKUSR00001,,,J.P. Nagar,FKKG000618,,,,,,,,,,,1,,19,3,3,0,1,pot_holes,pot_holes_1,Bannerghata Road,unknown,pothole open between arkere and hsbc junction,12.891_77.598,5,209,0.03349282296650718,1.0,0
FKID001361,unplanned,12.9356926,77.5128333,0.0,0.0,"Bangalore University Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,0,2024-02-16 04:44:22.884000+00:00,,closed,yes,2024-02-16 07:35:48.171287+00:00,,starting problem,bmtc_bus,FKN00GL0684,Mysore Road,High,,,,2024-02-16 04:45:49.782834+00:00,,1,FKUSR00063,FKUSR00001,,,Jnanabharathi,FKKG000057,,,,,,,,,,,1,,4,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,Mysore Road,bmtc_bus,starting problem,12.936_77.513,6,743,0.11036339165545088,0.9973082099596231,0
FKID001362,unplanned,12.9641944,77.5707412,0.0,0.0,"Mysore Road, Jolly Mohalla, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",,vehicle_breakdown,0,2024-02-16 08:57:51.582000+00:00,,closed,yes,2024-02-16 11:35:48.003636+00:00,,,truck,FKN00GL0685,Mysore Road,High,goods carried,truck brekdown,35.0,2024-02-16 09:00:38.856135+00:00,,1,FKUSR00760,FKUSR00001,,,V.V.Puram (C.Pet),FKKG000744,,,,,,,,,,,1,,8,4,2,0,1,vehicle_breakdown,vehicle_breakdown_1,Mysore Road,truck,none,12.964_77.571,2,743,0.11036339165545088,0.9973082099596231,0
FKID001363,unplanned,13.0694965,77.446914,13.0694965,77.446914,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)","Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,1,2024-03-14 19:07:33.868000+00:00,,closed,yes,2024-03-14 21:35:48.087754+00:00,,towards [LOCATION] adakamaranahalli upper ramp,truck,FKN00GL0686,Non-corridor,Low,goods,cluch plate,2025.0,2024-03-14 19:10:30.895907+00:00,,1,FKUSR00761,FKUSR00001,,,No Police Station,FKKG000745,,,,,,,,,,,0,,19,3,3,0,1,vehicle_breakdown,vehicle_breakdown_1,Non-corridor,truck,towards [location] adakamaranahalli upper ramp,13.069_77.447,1,3124,0.12099871959026888,0.0,0
FKID001364,unplanned,13.0126029,77.5544554,0.0,0.0,"Chord Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,0,2024-02-16 20:42:44.804000+00:00,,closed,yes,2024-02-16 21:31:57.088787+00:00,,starting problem,bmtc_bus,FKN00GL0687,West of Chord Road,High,,,,2024-02-16 20:44:22.649895+00:00,,1,FKUSR00707,FKUSR00001,,,Malleshwaram,FKKG000691,,,,FKUSR00707,2024-02-16 21:31:57.088237+00:00,,,,,,1,49.20473728333333,20,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,West of Chord Road,bmtc_bus,starting problem,13.013_77.554,4,174,0.06321839080459771,1.0,0
FKID001365,unplanned,13.031589,77.6295783,0.0,0.0,"4th Main Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,0,2024-03-14 19:23:27.587000+00:00,,closed,yes,2024-03-14 21:35:48.142388+00:00,,vehicle breakdown for clutch plate problem,heavy_vehicle,FKN00GL0688,ORR North 1,High,,,,2024-03-14 19:26:34.792810+00:00,,1,FKUSR00762,FKUSR00001,,,K.G. Halli,FKKG000746,,,,,,,,,,,1,,19,3,3,0,1,vehicle_breakdown,vehicle_breakdown_1,ORR North 1,heavy_vehicle,vehicle breakdown for clutch plate problem,13.032_77.63,3,275,0.08,1.0,0
FKID001366,unplanned,12.93336293,77.68898735,0.0,0.0,"Outer Ring Road, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,0,2024-02-16 18:46:36.225000+00:00,,closed,yes,2024-02-16 21:35:55.408106+00:00,,,heavy_vehicle,FKN00GL0689,ORR East 1,High,,,,2024-02-16 18:47:22.009279+00:00,,1,FKUSR00763,FKUSR00001,,,HAL Old Airport,FKKG000747,,,,,,,,,,,1,,18,4,2,0,1,vehicle_breakdown,vehicle_breakdown_1,ORR East 1,heavy_vehicle,none,12.933_77.689,1,244,0.07377049180327869,1.0,1
FKID001367,unplanned,13.0166638,77.5836457,13.0166383,77.5839733,"Geddalahalli Main Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)","Bellary Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,1,2024-02-16 20:00:53.281000+00:00,,closed,yes,2024-02-16 20:38:11.492717+00:00,,with in 30 minutes,lcv,FKN00GL0690,Bellary Road 1,High,,,,2024-02-16 20:02:08.311061+00:00,,1,FKUSR00764,FKUSR00001,,,Sadashivanagar,FKKG000748,,,,FKUSR00764,2024-02-16 20:38:11.492102+00:00,,,,,,1,37.30351836666667,20,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 1,lcv,with in 30 minutes,13.017_77.584,8,610,0.054098360655737705,1.0,0
FKID001368,unplanned,13.0295902,77.537008,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,0,2024-02-16 19:53:36.035000+00:00,,closed,yes,2024-02-16 21:06:29.050093+00:00,,,bmtc_bus,FKN00GL0691,Tumkur Road,High,,,,2024-02-16 19:54:06.857965+00:00,,1,FKUSR00765,FKUSR00001,,,Yeshwanthpura,FKKG000749,,,,FKUSR00765,2024-02-16 21:06:29.049604+00:00,,,,,,1,72.88357673333333,19,4,2,0,1,vehicle_breakdown,vehicle_breakdown_1,Tumkur Road,bmtc_bus,none,13.03_77.537,11,458,0.026200873362445413,0.9912663755458515,0
FKID001369,unplanned,13.0434933,77.590776,0.0,0.0,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,0,2024-02-16 19:10:43.532000+00:00,,closed,yes,2024-02-16 21:35:55.422109+00:00,,"vehicle break down hebbala circle old service road, vehicle left side of the road no problem for traffic movement sir",lcv,FKN00GL0692,Bellary Road 1,High,,,,2024-02-16 19:13:27.052967+00:00,,1,FKUSR00766,FKUSR00001,,,Kodigehalli,FKKG000750,,,,,,,,,,,1,,19,4,2,0,1,vehicle_breakdown,vehicle_breakdown_1,Bellary Road 1,lcv,"vehicle break down hebbala circle old service road, vehicle left side of the road no problem for traffic movement sir",13.043_77.591,7,610,0.054098360655737705,1.0,0
FKID001370,unplanned,12.9840844,77.6405155,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,0,2024-02-16 20:51:31.561000+00:00,,closed,no,2024-02-16 20:55:18.286025+00:00,,[PERSON] towards 80feet,private_car,FKN00GL0693,Old Madras Road,High,,,,2024-02-16 20:52:22.420133+00:00,,1,FKUSR00351,FKUSR00001,,,Jeevanbheemanagar,FKKG000343,,,,FKUSR00351,2024-02-16 20:55:18.285494+00:00,,,,,,1,3.7787415666666666,20,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,Old Madras Road,private_car,[person] towards 80feet,12.984_77.641,15,263,0.045627376425855515,1.0,0
FKID001371,unplanned,12.9729384,77.5128128,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,vehicle_breakdown,0,2024-03-14 21:49:41.694000+00:00,,closed,yes,2024-03-14 21:52:32.029405+00:00,,,bmtc_bus,FKN00GL0694,Non-corridor,Low,,,,2024-03-14 21:51:02.633525+00:00,,1,FKUSR00767,FKUSR00009,,,Jnanabharathi,FKKG000751,,,,FKUSR00767,2024-03-14 21:52:19.113498+00:00,,,,,,0,2.6236583,21,3,3,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,none,12.973_77.513,2,3124,0.12099871959026888,0.0,0
FKID001372,unplanned,13.0270939,77.5434332,0.0,0.0,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,0,2024-03-14 21:57:25.787000+00:00,,closed,yes,2024-03-15 00:28:59.312639+00:00,,Private bus offroad sir [PERSON] palya towards MEI Due to diesel filter pipe cut agide traffic no problem,private_bus,FKN00GL0695,Tumkur Road,High,,,,2024-03-14 22:03:10.287447+00:00,,1,FKUSR00096,FKUSR00001,,,Yeshwanthpura,FKKG000090,,,,,,,,,,,1,,21,3,3,0,0,vehicle_breakdown,vehicle_breakdown_0,Tumkur Road,private_bus,private bus offroad sir [person] palya towards mei due to diesel filter pipe cut agide traffic no problem,13.027_77.543,1,458,0.026200873362445413,0.9912663755458515,0
FKID001373,unplanned,12.926154,77.676723,0.0,0.0,"Outer Ring Road, Bellandur Circle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,0,2024-03-14 21:48:17.400000+00:00,,closed,yes,2024-03-14 23:26:03.740423+00:00,,[PERSON] db [PERSON] service road traffic slow moving sir,bmtc_bus,FKN00GL0696,ORR East 1,High,,,,2024-03-14 21:49:54.588134+00:00,,1,FKUSR00768,FKUSR00001,,,Bellandur,FKKG000752,,,,FKUSR00768,2024-03-14 23:26:03.739771+00:00,,,,,,1,97.77232951666666,21,3,3,0,0,vehicle_breakdown,vehicle_breakdown_0,ORR East 1,bmtc_bus,[person] db [person] service road traffic slow moving sir,12.926_77.677,4,244,0.07377049180327869,1.0,1
FKID001374,unplanned,12.95372239,77.57679302,0.0,0.0,"Sajjan Rao Road, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",,tree_fall,0,2024-03-14 21:58:59.053000+00:00,,closed,no,2024-03-14 22:30:17.662778+00:00,,Tree fall on the main road not necessary for road close,,,Non-corridor,Low,,,,2024-03-14 22:00:04.820687+00:00,,1,FKUSR00579,FKUSR00001,,,V.V.Puram (C.Pet),FKKG000568,,,,FKUSR00579,2024-03-14 22:30:17.661969+00:00,,,,,,0,31.31014948333333,21,3,3,0,0,tree_fall,tree_fall_0,Non-corridor,unknown,tree fall on the main road not necessary for road close,12.954_77.577,1,3124,0.12099871959026888,0.0,0
FKID001375,unplanned,12.9219507,77.5602425,0.0,0.0,"30th Main Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,road_conditions,0,2024-03-14 21:36:49.204000+00:00,,closed,yes,2024-03-14 22:39:05.045665+00:00,,BBMP work ing sir slow movements,,,ORR West 1,High,,,,2024-03-14 21:38:26.603401+00:00,,1,FKUSR00769,FKUSR00001,,,Banashankari,FKKG000753,,,,FKUSR00769,2024-03-14 22:39:05.045070+00:00,,,,,,1,62.264017833333334,21,3,3,0,0,road_conditions,road_conditions_0,ORR West 1,unknown,bbmp work ing sir slow movements,12.922_77.56,2,168,0.02976190476190476,1.0,0
FKID001376,unplanned,12.92625,77.5485883,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,vehicle_breakdown,0,2024-03-14 21:53:24.811000+00:00,,closed,yes,2024-03-15 00:31:41.202549+00:00,,ittamadu to katriguppe traffic moment slow,bmtc_bus,FKN00GL0697,ORR West 1,High,,,,2024-03-14 21:54:42.194941+00:00,,1,FKUSR00770,FKUSR00001,,,Banashankari,FKKG000754,,,,,,,,,,,1,,21,3,3,0,0,vehicle_breakdown,vehicle_breakdown_0,ORR West 1,bmtc_bus,ittamadu to katriguppe traffic moment slow,12.926_77.549,4,168,0.02976190476190476,1.0,0
FKID001377,unplanned,13.0697667,77.4467317,0.0,0.0,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,0,2024-03-14 19:46:44.329000+00:00,,closed,yes,2024-03-14 22:35:48.063736+00:00,,,heavy_vehicle,FKN00GL0686,Non-corridor,Low,,,,2024-03-14 19:47:29.633117+00:00,,1,FKUSR00507,FKUSR00001,,,No Police Station,FKKG000496,,,,,,,,,,,0,,19,3,3,0,1,vehicle_breakdown,vehicle_breakdown_1,Non-corridor,heavy_vehicle,none,13.07_77.447,3,3124,0.12099871959026888,0.0,0
FKID001378,unplanned,13.0163366,77.6608846,0.0,0.0,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,congestion,0,2024-03-14 20:02:15.671000+00:00,,closed,no,2024-03-14 22:35:48.104366+00:00,,service road closse,,,ORR North 1,High,,,,2024-03-14 20:04:06.965166+00:00,,1,FKUSR00754,FKUSR00754,,,Banaswadi,FKKG000738,,,,,,,,,,,1,,20,3,3,0,0,congestion,congestion_0,ORR North 1,unknown,service road closse,13.016_77.661,2,275,0.08,1.0,0
FKID001379,unplanned,12.9879317,77.5741678,0.0,0.0,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,vehicle_breakdown,0,2024-02-16 20:46:29.678000+00:00,,closed,yes,2024-02-16 23:35:47.655172+00:00,,echer LGV offroad [LOCATION] road junction sir..,lcv,FKN00GL0698,Non-corridor,Low,,,,2024-02-16 20:49:46.964445+00:00,,1,FKUSR00139,FKUSR00001,,,Sheshadripuram,FKKG000133,,,,,,,,,,,0,,20,4,2,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,lcv,echer lgv offroad [location] road junction sir..,12.988_77.574,4,3124,0.12099871959026888,0.0,0
